ID,data_field,Data Set,data_structure,Data Type,Length
19562,IVL_ID,SCI_TRML 2015-07-10 V3,SI_CLML_PARTICIPANTS,,0
10742,IVL_ID,SCI_CLML 2015-03-18,SI_CLML_DOCUMENTS,,0
19417,IVL_ID,SCI_TRML 2015-07-10 V3,SI_CLML_ADDRESSES,,0
19621,IVL_ID,SCI_TRML 2015-07-10 V3,SI_CLML_DOCUMENTS,,0
14152,IVNEWD,SCI_TRBK 2015-09-16,SI_TRBK_IVAEUT,,0
14153,IVQS11,SCI_TRBK 2015-09-16,SI_TRBK_IVAEUT,,0
14154,IVQS12,SCI_TRBK 2015-09-16,SI_TRBK_IVAEUT,,0
14155,IVQS13,SCI_TRBK 2015-09-16,SI_TRBK_IVAEUT,,0
14156,IVQS21,SCI_TRBK 2015-09-16,SI_TRBK_IVAEUT,,0
14157,IVQS22,SCI_TRBK 2015-09-16,SI_TRBK_IVAEUT,,0
4081,IVR_REG,SCI_ALNI 2015-09-21,SI_ALNI_PEDT008,,0
5300,IVR_REG,SCI_ALPO 2015-09-21,SI_ALPO_PEDT008,,0
6164,IVR_REG,SCI_ALUK 2015-09-21,SI_ALUK_PEDT008,,0
14158,IVRPBL,SCI_TRBK 2015-09-16,SI_TRBK_IVAEUT,,0
14159,IVRPCN,SCI_TRBK 2015-09-16,SI_TRBK_IVAEUT,,0
14160,IVRSID,SCI_TRBK 2015-09-16,SI_TRBK_IVAEUT,,0
17770,Joint Account Indicator,CAL170830 Logical Name,Account General Dimension,CHAR,3
22553,Joint Account Indicator,Access Layer,TDS Deposits Latest Day,CHAR,3
22753,Joint Account Indicator,Access Layer,TDS LCR Latest Day,CHAR,3
22822,Joint Account Indicator,Access Layer,TDS LCR Rolling 65 Day,CHAR,3
22956,Joint Account Indicator,Access Layer,TDS NSFR Rolling 65 Day,CHAR,3
19756,Joint Account Indicator,Access Layer,Account General Dimension,CHAR,3
22385,Joint Account Indicator,Access Layer,TDS Cash Flow Latest Day,CHAR,3
22448,Joint Account Indicator,Access Layer,TDS Cash Flow Rolling 65 Day,CHAR,3
22897,Joint Account Indicator,Access Layer,TDS NSFR Latest Day,CHAR,3
18234,Julian Month Number,CAL170830 Logical Name,Day Dimension,INTEGER,0
20813,Julian Month Number,Access Layer,Day Dimension,INTEGER,0
19082,Julian Period Number,CAL170830 Logical Name,Time Period Dimension,INTEGER,0
23020,Julian Period Number,Access Layer,Time Period Dimension,INTEGER,0
18236,Julian Week Number,CAL170830 Logical Name,Day Dimension,INTEGER,0
20814,Julian Week Number,Access Layer,Day Dimension,INTEGER,0
15960,JULIAN_MO_NUM,IDL20170908,DY_DIM,INTEGER,0
28519,JULIAN_MO_NUM,IDL20180116,DY_DIM,INTEGER,0
15961,JULIAN_WK_NUM,IDL20170908,DY_DIM,INTEGER,0
16237,JULIAN_WK_NUM,IDL20170908,GREGORIAN_WK,INTEGER,0
28520,JULIAN_WK_NUM,IDL20180116,DY_DIM,INTEGER,0
28784,JULIAN_WK_NUM,IDL20180116,GREGORIAN_WK,INTEGER,0
9719,JUR_CDE,SCI_BKKG 2015-07-10 V2,SI_BKKG_RATECODE,,0
9692,JUR_CDE,SCI_BKKG 2015-07-10 V2,SI_BKKG_RATEBAND,,0
9185,JUR_CDE,SCI_BKKG 2015-07-10 V2,SI_BKKG_INSTRUCTIONS_ACCOUNT,,0
13093,JURISDICTION,SCI_MANU 2016-04-11,SI_MANU_COMPETITOR_RATES_UK,,0
13088,JURISDICTION,SCI_MANU 2016-04-11,SI_MANU_COMPETITOR_RATES_ROI,,0
13228,JURISDICTIONAL_SPLIT,SCI_MANU 2016-04-11,SI_MANU_TRADE_LIST,,0
14655,KACEND,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14656,KACSTR,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14586,KARBOI,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14587,KARICS,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14657,KATT1,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14658,KATT2,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14659,KATT3,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14660,KATT4,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14661,KATT5,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14662,KATT6,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14663,KBONRT,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14588,KBRN,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14589,KBRNAM,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14590,KCHAN,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14591,KCLSTR,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14592,KCNTY,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14664,KCOMDT,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14593,KCOMNT,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14594,KCOSTC,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14665,KDEMPY,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14595,KDIST,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14666,KDMLIM,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14667,KDMTYP,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
4082,KEY_ENTITY,SCI_ALNI 2015-09-21,SI_ALNI_PEDT008,,0
6165,KEY_ENTITY,SCI_ALUK 2015-09-21,SI_ALUK_PEDT008,,0
5301,KEY_ENTITY,SCI_ALPO 2015-09-21,SI_ALPO_PEDT008,,0
3973,KEY_ID,SCI_ALNI 2015-09-21,SI_ALNI_PEDT001,,0
5192,KEY_ID,SCI_ALPO 2015-09-21,SI_ALPO_PEDT001,,0
6063,KEY_ID,SCI_ALUK 2015-09-21,SI_ALUK_PEDT001,,0
3974,KEY_ID2,SCI_ALNI 2015-09-21,SI_ALNI_PEDT001,,0
6064,KEY_ID2,SCI_ALUK 2015-09-21,SI_ALUK_PEDT001,,0
5193,KEY_ID2,SCI_ALPO 2015-09-21,SI_ALPO_PEDT001,,0
4083,KEY_PARTIC,SCI_ALNI 2015-09-21,SI_ALNI_PEDT008,,0
5302,KEY_PARTIC,SCI_ALPO 2015-09-21,SI_ALPO_PEDT008,,0
6166,KEY_PARTIC,SCI_ALUK 2015-09-21,SI_ALUK_PEDT008,,0
4033,KEY_POLCTFAUT,SCI_ALNI 2015-09-21,SI_ALNI_PEDT002,,0
5252,KEY_POLCTFAUT,SCI_ALPO 2015-09-21,SI_ALPO_PEDT002,,0
6119,KEY_POLCTFAUT,SCI_ALUK 2015-09-21,SI_ALUK_PEDT002,,0
6174,KEY_TABLE,SCI_ALUK 2015-09-21,SI_ALUK_TCDT010,,0
4166,KEY_TABLE,SCI_ALNI 2015-09-21,SI_ALNI_TCDT010,,0
5385,KEY_TABLE,SCI_ALPO 2015-09-21,SI_ALPO_TCDT010,,0
14596,KFAX,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14668,KFIXRT,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14669,KHAPER,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14670,KIDIST,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14671,KMHYIN,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14672,KMINAM,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14673,KMTHBL,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14674,KMTHPY,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14597,KNAME,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14675,KNAME,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14676,KNOTPR,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14677,KNOTYP,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
13691,KOKRS,SCI_SAPG 2015-03-18,SI_SAPG_PROFITCENTER01_MD,,0
13639,KOKRS,SCI_SAPG 2015-03-18,SI_SAPG_COSTCENTER01_MD,,0
14598,KOPNDT,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14678,KOPNDT,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
13692,KOSTL,SCI_SAPG 2015-03-18,SI_SAPG_PROFITCENTER01_MD,,0
13640,KOSTL,SCI_SAPG 2015-03-18,SI_SAPG_COSTCENTER01_MD,,0
14599,KPHONE,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14679,KPLINT,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14680,KPLREF,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14600,KPOSTC,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14601,KRC01,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14602,KRC02,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14603,KRC03,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14604,KRC04,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14605,KRC05,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14606,KRC06,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14607,KRC07,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14608,KRC08,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14609,KRC09,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14610,KRC10,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14611,KRC11,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14612,KRC12,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14613,KRDC,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14614,KREGN,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14615,KRP01,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14616,KRP02,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14617,KRP03,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14618,KRP04,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14619,KRP05,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14620,KRP06,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14621,KRP07,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14622,KRP08,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14623,KRP09,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14624,KRP10,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14625,KRP11,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14626,KRP12,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14681,KSLOT,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14651,KSPACB,SCI_TRBK 2015-09-16,SI_TRBK_SYSSPC,,0
14652,KSPAOB,SCI_TRBK 2015-09-16,SI_TRBK_SYSSPC,,0
14682,KSPAR1,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14683,KSPAR2,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14684,KSPAR3,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14685,KSPAR4,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14686,KSPAR5,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14687,KSPAR6,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14688,KSPAR7,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14689,KSPAR8,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14690,KSPAR9,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14691,KSPARA,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14692,KSPARB,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14693,KSPARC,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14694,KSPARD,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14695,KSPARE,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14696,KSPARF,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14653,KSPCOD,SCI_TRBK 2015-09-16,SI_TRBK_SYSSPC,,0
14654,KSPDTL,SCI_TRBK 2015-09-16,SI_TRBK_SYSSPC,,0
14627,KSTAFF,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14628,KSTRT,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14629,KSTS,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14697,KSTS,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14698,KTERM,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
13693,KTEXT,SCI_SAPG 2015-03-18,SI_SAPG_PROFITCENTER01_MD,,0
13641,KTEXT,SCI_SAPG 2015-03-18,SI_SAPG_COSTCENTER01_MD,,0
14630,KTG01,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14631,KTG02,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14632,KTG03,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14633,KTG04,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14634,KTG05,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14635,KTG06,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14636,KTG07,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14637,KTG08,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14638,KTG09,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14639,KTG10,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14640,KTG11,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14641,KTG12,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14699,KTMTYP,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14642,KTOWN,SCI_TRBK 2015-09-16,SI_TRBK_SYSBRN,,0
14700,KTYPE,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14701,KTYPEQ,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14702,KXAMT,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
14703,KXRATE,SCI_TRBK 2015-09-16,SI_TRBK_SYSTYP,,0
15694,LANG_TYP_CD,IDL20170908,CARD,VARCHAR,50
28241,LANG_TYP_CD,IDL20180116,CARD,VARCHAR,50
13609,LANGU,SCI_SAPB 2015-03-18,SI_SAPB_ZBCS_SAP_HIER,,0
13545,LANGU,SCI_SAPB 2015-03-18,SI_SAPB_BI0_TCS_ITEM,,0
17698,Last Customer Manual Transaction Date,CAL170830 Logical Name,Account Liquidity Deposit Daily Fact,DATE,0
19894,Last Customer Manual Transaction Date,Access Layer,Account Liquidity Deposit Daily Fact,DATE,0
18258,Last Day Following Month,CAL170830 Logical Name,Day Dimension,TIMESTAMP,0
20815,Last Day Following Month,Access Layer,Day Dimension,TIMESTAMP,0
18265,Last Day Following Quarter,CAL170830 Logical Name,Day Dimension,TIMESTAMP,0
20816,Last Day Following Quarter,Access Layer,Day Dimension,TIMESTAMP,0
18251,Last Day Following Week,CAL170830 Logical Name,Day Dimension,TIMESTAMP,0
20817,Last Day Following Week,Access Layer,Day Dimension,TIMESTAMP,0
18272,Last Day Following Year,CAL170830 Logical Name,Day Dimension,TIMESTAMP,0
20818,Last Day Following Year,Access Layer,Day Dimension,TIMESTAMP,0
18232,Last Day Previous Month,CAL170830 Logical Name,Day Dimension,TIMESTAMP,0
20819,Last Day Previous Month,Access Layer,Day Dimension,TIMESTAMP,0
18286,Last Day Previous Quarter,CAL170830 Logical Name,Day Dimension,TIMESTAMP,0
20820,Last Day Previous Quarter,Access Layer,Day Dimension,TIMESTAMP,0
18248,Last Day Previous Week,CAL170830 Logical Name,Day Dimension,TIMESTAMP,0
20821,Last Day Previous Week,Access Layer,Day Dimension,TIMESTAMP,0
18233,Last Day Previous Year,CAL170830 Logical Name,Day Dimension,TIMESTAMP,0
20822,Last Day Previous Year,Access Layer,Day Dimension,TIMESTAMP,0
18230,Last Day This Month,CAL170830 Logical Name,Day Dimension,TIMESTAMP,0
20823,Last Day This Month,Access Layer,Day Dimension,TIMESTAMP,0
18261,Last Day This Quarter,CAL170830 Logical Name,Day Dimension,TIMESTAMP,0
20824,Last Day This Quarter,Access Layer,Day Dimension,TIMESTAMP,0
18246,Last Day This Week,CAL170830 Logical Name,Day Dimension,TIMESTAMP,0
20825,Last Day This Week,Access Layer,Day Dimension,TIMESTAMP,0
18268,Last Day This Year,CAL170830 Logical Name,Day Dimension,TIMESTAMP,0
20826,Last Day This Year,Access Layer,Day Dimension,TIMESTAMP,0
14854,LAST_DAY_OF_TRADING,SCI_TRML 2015-07-10 V3,SI_TRML_FUTURES,,0
15962,LAST_DY_FLWNG_MO,IDL20170908,DY_DIM,DATE,0
28521,LAST_DY_FLWNG_MO,IDL20180116,DY_DIM,DATE,0
15963,LAST_DY_FLWNG_QTR,IDL20170908,DY_DIM,DATE,0
28522,LAST_DY_FLWNG_QTR,IDL20180116,DY_DIM,DATE,0
15964,LAST_DY_FLWNG_WK,IDL20170908,DY_DIM,DATE,0
28523,LAST_DY_FLWNG_WK,IDL20180116,DY_DIM,DATE,0
15965,LAST_DY_FLWNG_YR,IDL20170908,DY_DIM,DATE,0
28524,LAST_DY_FLWNG_YR,IDL20180116,DY_DIM,DATE,0
15966,LAST_DY_PRV_MO,IDL20170908,DY_DIM,DATE,0
28525,LAST_DY_PRV_MO,IDL20180116,DY_DIM,DATE,0
15967,LAST_DY_PRV_QTR,IDL20170908,DY_DIM,DATE,0
28526,LAST_DY_PRV_QTR,IDL20180116,DY_DIM,DATE,0
15968,LAST_DY_PRV_WK,IDL20170908,DY_DIM,DATE,0
28527,LAST_DY_PRV_WK,IDL20180116,DY_DIM,DATE,0
15969,LAST_DY_PRV_YR,IDL20170908,DY_DIM,DATE,0
28528,LAST_DY_PRV_YR,IDL20180116,DY_DIM,DATE,0
15970,LAST_DY_THIS_MO,IDL20170908,DY_DIM,DATE,0
28529,LAST_DY_THIS_MO,IDL20180116,DY_DIM,DATE,0
15971,LAST_DY_THIS_QTR,IDL20170908,DY_DIM,DATE,0
28530,LAST_DY_THIS_QTR,IDL20180116,DY_DIM,DATE,0
15972,LAST_DY_THIS_WK,IDL20170908,DY_DIM,DATE,0
28531,LAST_DY_THIS_WK,IDL20180116,DY_DIM,DATE,0
15973,LAST_DY_THIS_YR,IDL20170908,DY_DIM,DATE,0
28532,LAST_DY_THIS_YR,IDL20180116,DY_DIM,DATE,0
14967,LAST_FIXING_DATE,SCI_TRML 2015-07-10 V3,SI_TRML_TRADE_COMPONENTS,,0
13076,Last_Movement,SCI_MANU 2016-04-11,SI_MANU_CLEARSTREAM,,0
13169,Last_Movement,SCI_MANU 2016-04-11,SI_MANU_EUROCLEAR,,0
13104,LAST_NAME,SCI_MANU 2016-04-11,SI_MANU_CUST_CLASSIFICATION,,0
13120,LAST_NAME,SCI_MANU 2016-04-11,SI_MANU_CUST_CLASSIFICATION_BA,,0
11096,LAST_NAME_OR_COMPANY_NAME,SCI_EQFX 2015-03-18,SI_EQFX_SCV_IDSP,,0
11051,LAST_NAME_OR_COMPANY_NAME,SCI_EQFX 2015-03-18,SI_EQFX_SCV_EXPT,,0
11006,LAST_NAME_OR_COMPANY_NAME,SCI_EQFX 2015-03-18,SI_EQFX_SCV_EXCL,,0
13913,LAST_UPDATED,SCI_STML 2015-09-16,SI_STML_LIVE_RATES,,0
16297,LAST_WRK_DOM_DT,IDL20170908,HLDY_CAL_DT,DATE,0
28844,LAST_WRK_DOM_DT,IDL20180116,HLDY_CAL_DT,DATE,0
6184,LASTMODTRM,SCI_ALUK 2015-09-21,SI_ALUK_TCDT020,,0
6203,LASTMODTRM,SCI_ALUK 2015-09-21,SI_ALUK_TCDT071,,0
4196,LASTMODTRM,SCI_ALNI 2015-09-21,SI_ALNI_TCDT071,,0
4176,LASTMODTRM,SCI_ALNI 2015-09-21,SI_ALNI_TCDT020,,0
5395,LASTMODTRM,SCI_ALPO 2015-09-21,SI_ALPO_TCDT020,,0
5415,LASTMODTRM,SCI_ALPO 2015-09-21,SI_ALPO_TCDT071,,0
6204,LASTMODUSER,SCI_ALUK 2015-09-21,SI_ALUK_TCDT071,,0
4197,LASTMODUSER,SCI_ALNI 2015-09-21,SI_ALNI_TCDT071,,0
4177,LASTMODUSER,SCI_ALNI 2015-09-21,SI_ALNI_TCDT020,,0
5416,LASTMODUSER,SCI_ALPO 2015-09-21,SI_ALPO_TCDT071,,0
5396,LASTMODUSER,SCI_ALPO 2015-09-21,SI_ALPO_TCDT020,,0
6185,LASTMODUSER,SCI_ALUK 2015-09-21,SI_ALUK_TCDT020,,0
16736,LC_CD,IDL20170908,PRTY,VARCHAR,50
29068,LC_CD,IDL20180116,PRTY,VARCHAR,50
19581,LCN_ID,SCI_TRML 2015-07-10 V3,SI_CLML_SOURCE_XREFS,,0
14841,LCN_ID,SCI_TRML 2015-07-10 V3,SI_TRML_FUTURE_INSTRUMENTS,,0
14855,LCN_ID,SCI_TRML 2015-07-10 V3,SI_TRML_FUTURES,,0
14891,LCN_ID,SCI_TRML 2015-07-10 V3,SI_TRML_INSTRUMENTS,,0
15032,LCN_ID,SCI_TRML 2015-07-10 V3,SI_TRML_TRADES,,0
10861,LCN_ID,SCI_CLML 2015-03-18,SI_CLML_SOURCE_XREFS,,0
10705,LCN_ID,SCI_CLML 2015-03-18,SI_CLML_CUSTOMERS,,0
13936,LCN_ID,SCI_STML 2015-09-16,SI_STML_PROFIT_CENTRES,,0
19492,LCN_ID,SCI_TRML 2015-07-10 V3,SI_CLML_CUSTOMERS,,0
12945,LCR,SCI_MANU 2016-04-11,SI_MANU_ADJUSTMENTS_TEMPLATE,,0
18026,LCR 30 Day Outflow Amount,CAL170830 Logical Name,Account Liquidity Daily Fact,DECIMAL,23
19853,LCR 30 Day Outflow Amount,Access Layer,Account Liquidity Daily Fact,DECIMAL,23
22554,LCR 30 Day Outflow Amount GRC EUR,Access Layer,TDS Deposits Latest Day,DECIMAL,23
22671,LCR 30 Day Outflow Amount GRC EUR,Access Layer,TDS Deposits Rolling 65 Day,DECIMAL,23
22555,LCR 30 Day Outflow Amount LRC EUR,Access Layer,TDS Deposits Latest Day,DECIMAL,23
22672,LCR 30 Day Outflow Amount LRC EUR,Access Layer,TDS Deposits Rolling 65 Day,DECIMAL,23
22556,LCR 30 Day Outflow Amount LRC GBP,Access Layer,TDS Deposits Latest Day,DECIMAL,23
22673,LCR 30 Day Outflow Amount LRC GBP,Access Layer,TDS Deposits Rolling 65 Day,DECIMAL,23
22674,LCR 30 Day Outflow Amount LRC USD,Access Layer,TDS Deposits Rolling 65 Day,DECIMAL,23
22557,LCR 30 Day Outflow Amount LRC USD,Access Layer,TDS Deposits Latest Day,DECIMAL,23
17300,LCR Active Product Indicator,CAL170830 Logical Name,Customer Dimension,CHAR,3
20748,LCR Active Product Indicator,Access Layer,Customer Dimension,CHAR,3
22754,LCR Active Product Indicator,Access Layer,TDS LCR Latest Day,CHAR,3
22823,LCR Active Product Indicator,Access Layer,TDS LCR Rolling 65 Day,CHAR,3
17330,LCR Active Retail Contractual Relationship Indicator,CAL170830 Logical Name,Customer Dimension,CHAR,3
20749,LCR Active Retail Contractual Relationship Indicator,Access Layer,Customer Dimension,CHAR,3
22755,LCR Active Retail Contractual Relationship Indicator,Access Layer,TDS LCR Latest Day,CHAR,3
22824,LCR Active Retail Contractual Relationship Indicator,Access Layer,TDS LCR Rolling 65 Day,CHAR,3
17329,LCR Aggregate Balance Threshold Exceeded Indicator,CAL170830 Logical Name,Customer Dimension,CHAR,3
20750,LCR Aggregate Balance Threshold Exceeded Indicator,Access Layer,Customer Dimension,CHAR,3
22756,LCR Aggregate Balance Threshold Exceeded Indicator,Access Layer,TDS LCR Latest Day,CHAR,3
22825,LCR Aggregate Balance Threshold Exceeded Indicator,Access Layer,TDS LCR Rolling 65 Day,CHAR,3
18025,LCR Average Transactions Value Percent,CAL170830 Logical Name,Account Liquidity Daily Fact,DECIMAL,27
19854,LCR Average Transactions Value Percent,Access Layer,Account Liquidity Daily Fact,DECIMAL,27
22675,LCR Average Transactions Value Percent,Access Layer,TDS Deposits Rolling 65 Day,DECIMAL,27
22558,LCR Average Transactions Value Percent,Access Layer,TDS Deposits Latest Day,DECIMAL,27
18024,LCR Average Weekly Transaction Count,CAL170830 Logical Name,Account Liquidity Daily Fact,DECIMAL,18
19855,LCR Average Weekly Transaction Count,Access Layer,Account Liquidity Daily Fact,DECIMAL,18
22676,LCR Average Weekly Transaction Count,Access Layer,TDS Deposits Rolling 65 Day,DECIMAL,18
22559,LCR Average Weekly Transaction Count,Access Layer,TDS Deposits Latest Day,DECIMAL,18
18731,LCR Category Balance Portion Amount,CAL170830 Logical Name,LCR Outflow Category x Customer x Account Liqudity Deposit Relationship,DECIMAL,23
18651,LCR Category Balance Portion Amount,CAL170830 Logical Name,LCR Outflow Category X Account Liquidity Deposit Relationship Daily Fact,DECIMAL,23
21239,LCR Category Balance Portion Amount,Access Layer,LCR Outflow Category x Customer x Account Liqudity Deposit Relationship,DECIMAL,23
21217,LCR Category Balance Portion Amount,Access Layer,LCR Outflow Category X Account Liquidity Deposit Relationship Daily Fact,DECIMAL,23
22826,LCR Category Balance Portion Amount CCY,Access Layer,TDS LCR Rolling 65 Day,DECIMAL,23
22757,LCR Category Balance Portion Amount CCY,Access Layer,TDS LCR Latest Day,DECIMAL,23
23076,LCR Category Balance Portion Amount CCY,Access Layer,TRP LCR Overview Rolling 13 Month,DECIMAL,23
22827,LCR Category Balance Portion Amount GRC EUR,Access Layer,TDS LCR Rolling 65 Day,DECIMAL,23
23077,LCR Category Balance Portion Amount GRC EUR,Access Layer,TRP LCR Overview Rolling 13 Month,DECIMAL,23
22758,LCR Category Balance Portion Amount GRC EUR,Access Layer,TDS LCR Latest Day,DECIMAL,23
22828,LCR Category Balance Portion Amount LRC EUR,Access Layer,TDS LCR Rolling 65 Day,DECIMAL,23
23078,LCR Category Balance Portion Amount LRC EUR,Access Layer,TRP LCR Overview Rolling 13 Month,DECIMAL,23
22759,LCR Category Balance Portion Amount LRC EUR,Access Layer,TDS LCR Latest Day,DECIMAL,23
23079,LCR Category Balance Portion Amount LRC GBP,Access Layer,TRP LCR Overview Rolling 13 Month,DECIMAL,23
22760,LCR Category Balance Portion Amount LRC GBP,Access Layer,TDS LCR Latest Day,DECIMAL,23
22829,LCR Category Balance Portion Amount LRC GBP,Access Layer,TDS LCR Rolling 65 Day,DECIMAL,23
23080,LCR Category Balance Portion Amount LRC USD,Access Layer,TRP LCR Overview Rolling 13 Month,DECIMAL,23
