id,composite,subject_area,entity,attribute,type
57425,BASIC,Account Overall,Account,Other Source System Identifier,Identifier Num
12617,BASIC,Account Overall,Account,Parent National Sort Code NSC Number,Identifier Num
60776,BASIC,Account Overall,Account,Payment Method Type Code,Code
60151,BASIC,Account Overall,Account,Payment Only Against Cleared Funds Indicator,Indicator
11225,BASIC,Account Overall,Account,PRA Market Class Code,Code
61869,BASIC,Account Overall,Account,Problem Account Hardcore Indicator,Indicator
60200,BASIC,Account Overall,Account,Problem Account Indicator,Indicator
62421,REFERENCE,Account Overall,Account,Product Business Unit Reference,Reference
21007,BASIC,Account Overall,Account,Product Incentives Description,Description
24553,REFERENCE,Account Overall,Account,Product Reference,Reference
61654,REFERENCE,Account Overall,Account,Regulatory Authority Reference,Reference
26091,BASIC,Account Overall,Account,Relationship Manager Code,Code
13073,BASIC,Account Overall,Account,Retail Account Type Code,Code
13080,BASIC,Account Overall,Account,Retail Non Retail Code,Code
61970,BASIC,Account Overall,Account,Returned Mail Indicator,Indicator
62000,BASIC,Account Overall,Account,Returned Mail Type,Code
57338,REFERENCE,Account Overall,Account,Risk Booker Reference,Reference
63045,REFERENCE,Account Overall,Account,Risk Rating Model Reference,Reference
57367,REFERENCE,Account Overall,Account,Risk Taker Reference,Reference
13081,BASIC,Account Overall,Account,Rollover Count,Count
13082,BASIC,Account Overall,Account,Rollover Credit Interest Rate,Rate
22147,BASIC,Account Overall,Account,Rollover Debit Interest Rate,Rate
31608,BASIC,Account Overall,Account,Securitisation Bank Account Indicator,Indicator
33149,BASIC,Account Overall,Account,Shadow Balance Amount,Amount
33163,BASIC,Account Overall,Account,Shadow Transaction Amount,Amount
13083,BASIC,Account Overall,Account,Source System Account Type,Code
12341,BASIC,Account Overall,Account,Source System Code,Code
31544,BASIC,Account Overall,Account,SPE Cash Deposit Amount,Multi Currency Amount
13093,BASIC,Account Overall,Account,Staff Account Indicator,Indicator
62214,BASIC,Account Overall,Account,Sub Book Code,Code
62482,BASIC,Account Overall,Account,Subordination Level Code,Code
33016,BASIC,Account Overall,Account,SWIFT Bank Identifier Code BIC,Identifier Num
24915,REFERENCE,Account Overall,Account,System Calendar Reference,Reference
54554,COMPOSITE,Account Overall,Account,Total Account Balance,Multi Currency 3
55057,COMPOSITE,Account Overall,Account,Total Account Balance Including EIR Adjustment,Multi Currency 3
13094,COMPONENT,Account Overall,Account,Total Account Balance Including EIR Adjustment.Group Reporting Currency,Amount
13095,COMPONENT,Account Overall,Account,Total Account Balance Including EIR Adjustment.Local Reporting Currency,Amount
13096,COMPONENT,Account Overall,Account,Total Account Balance Including EIR Adjustment.Transaction Currency,Amount
13097,COMPONENT,Account Overall,Account,Total Account Balance.Group Reporting Currency,Amount
13098,COMPONENT,Account Overall,Account,Total Account Balance.Local Reporting Currency,Amount
13099,COMPONENT,Account Overall,Account,Total Account Balance.Transaction Currency,Amount
55106,COMPOSITE,Account Overall,Account,Total Earning Assets Amount,Multi Currency 3
18513,COMPONENT,Account Overall,Account,Total Earning Assets Amount.Group Reporting Currency,Amount
18511,COMPONENT,Account Overall,Account,Total Earning Assets Amount.Local Reporting Currency,Amount
18512,COMPONENT,Account Overall,Account,Total Earning Assets Amount.Transaction Currency,Amount
55107,COMPOSITE,Account Overall,Account,Total Interest Expense Amount,Multi Currency 3
18515,COMPONENT,Account Overall,Account,Total Interest Expense Amount.Group Reporting Currency,Amount
18514,COMPONENT,Account Overall,Account,Total Interest Expense Amount.Local Reporting Currency,Amount
18516,COMPONENT,Account Overall,Account,Total Interest Expense Amount.Transaction Currency,Amount
55092,COMPOSITE,Account Overall,Account,Total Interest Income Amount,Multi Currency 3
18519,COMPONENT,Account Overall,Account,Total Interest Income Amount.Group Reporting Currency,Amount
18518,COMPONENT,Account Overall,Account,Total Interest Income Amount.Local Reporting Currency,Amount
18517,COMPONENT,Account Overall,Account,Total Interest Income Amount.Transaction Currency,Amount
55084,COMPOSITE,Account Overall,Account,Total Margin Accrual Amount,Multi Currency 3
18724,COMPONENT,Account Overall,Account,Total Margin Accrual Amount.Group Reporting Currency,Amount
18725,COMPONENT,Account Overall,Account,Total Margin Accrual Amount.Local Reporting Currency,Amount
18726,COMPONENT,Account Overall,Account,Total Margin Accrual Amount.Transaction Currency,Amount
25600,BASIC,Account Overall,Account,Total Matured Amount,Amount
25702,BASIC,Account Overall,Account,Total New Funding Amount,Amount
25651,BASIC,Account Overall,Account,Total Rolled Over Amount,Amount
13102,BASIC,Account Overall,Account,Transaction Count,Count
22495,BASIC,Account Overall,Account,Transfer Pricing Benefit Rate,Rate
55058,COMPOSITE,Account Overall,Account,Uncleared Effects Lodged,Multi Currency 3
13103,COMPONENT,Account Overall,Account,Uncleared Effects Lodged.Group Reporting Currency,Amount
13104,COMPONENT,Account Overall,Account,Uncleared Effects Lodged.Local Reporting Currency,Amount
13105,COMPONENT,Account Overall,Account,Uncleared Effects Lodged.Transaction Currency,Amount
356,BASIC,Account Overall,Account,Unique Account Number,Identifier Num
59999,BASIC,Account Overall,Account,Unlikely To Pay UTP Indicator,Indicator
61401,BASIC,Account Overall,Account,Unlikely To Pay UTP Indicator Date,Date
13108,BASIC,Account Overall,Account,Until Further Notice Indicator,Indicator
26151,BASIC,Account Overall,Account,Validated IBAN Indicator,Indicator
11231,BASIC,Account Overall,Account,Vintage Year Code Number,Time Period
10706,BASIC,Account Overall,Account,Weighted Average Account Accessibility Percentage,Percentage
715,BASIC,Account Overall,Account Customer Relationship,Account Customer Relationship Type,Code
717,REFERENCE,Account Overall,Account Customer Relationship,Account Reference,Reference
713,REFERENCE,Account Overall,Account Customer Relationship,Customer Reference,Reference
24965,REFERENCE,Account Overall,Account Customer To LCR Outflow Category Relationship,Account Reference,Reference
54918,COMPOSITE,Account Overall,Account Customer To LCR Outflow Category Relationship,LCR Category Outflow Amount,Multi Currency 3
24962,COMPONENT,Account Overall,Account Customer To LCR Outflow Category Relationship,LCR Category Outflow Amount.Group Reporting Currency,Amount
24963,COMPONENT,Account Overall,Account Customer To LCR Outflow Category Relationship,LCR Category Outflow Amount.Local Reporting Currency,Amount
24964,COMPONENT,Account Overall,Account Customer To LCR Outflow Category Relationship,LCR Category Outflow Amount.Transaction Currency,Amount
54919,COMPOSITE,Account Overall,Account Customer To LCR Outflow Category Relationship,LCR Category Outflow Balance Portion,Multi Currency 3
24966,COMPONENT,Account Overall,Account Customer To LCR Outflow Category Relationship,LCR Category Outflow Balance Portion.Group Reporting Currency,Amount
24967,COMPONENT,Account Overall,Account Customer To LCR Outflow Category Relationship,LCR Category Outflow Balance Portion.Local Reporting Currency,Amount
24968,COMPONENT,Account Overall,Account Customer To LCR Outflow Category Relationship,LCR Category Outflow Balance Portion.Transaction Currency,Amount
24969,BASIC,Account Overall,Account Customer To LCR Outflow Category Relationship,LCR Outflow Category Rate Applied,Rate
24971,REFERENCE,Account Overall,Account Customer To LCR Outflow Category Relationship,LCR Outflow Category Reference,Reference
24970,REFERENCE,Account Overall,Account Customer To LCR Outflow Category Relationship,Party Reference,Reference
31314,REFERENCE,Assessment,Account Default Relationship,Account Reference,Reference
31316,REFERENCE,Assessment,Account Default Relationship,Default Event Reference,Reference
57501,BASIC,Account Overall,Account Funds Block,Account Funds Block Reason Code,Code
57500,REFERENCE,Account Overall,Account Funds Block,Account Reference,Reference
57504,BASIC,Account Overall,Account Funds Block,Block Expiry Date,Date
57505,BASIC,Account Overall,Account Funds Block,Block Notes Text,Text
57503,BASIC,Account Overall,Account Funds Block,Block Start Date,Date
57502,BASIC,Account Overall,Account Funds Block,Funds Blocked Amount,Amount
57507,BASIC,Account Overall,Account Funds Block,Unblock Notes Text,Text
57506,BASIC,Account Overall,Account Funds Block,Unblock Reason Code,Code
63480,REFERENCE,Account Overall,Account Group,Account Basel III Customer Type Classification Reference,Reference
54345,COMPOSITE,Account Overall,Account Group,Account Group Cleared Balance,Multi Currency 3
4654,COMPONENT,Account Overall,Account Group,Account Group Cleared Balance.Group Reporting Currency,Amount
4656,COMPONENT,Account Overall,Account Group,Account Group Cleared Balance.Local Reporting Currency,Amount
4658,COMPONENT,Account Overall,Account Group,Account Group Cleared Balance.Transaction Currency,Amount
55491,COMPOSITE,Account Overall,Account Group,Account Group Debit Ledger Balance,Multi Currency 3
53780,COMPONENT,Account Overall,Account Group,Account Group Debit Ledger Balance.Group Reporting Currency,Amount
53781,COMPONENT,Account Overall,Account Group,Account Group Debit Ledger Balance.Local Reporting Currency,Amount
4682,COMPONENT,Account Overall,Account Group,Account Group Debit Ledger Balance.Transaction Currency,Amount
54335,COMPOSITE,Account Overall,Account Group,Account Group Ledger Balance,Multi Currency 3
4650,COMPONENT,Account Overall,Account Group,Account Group Ledger Balance.Group Reporting Currency,Amount
4652,COMPONENT,Account Overall,Account Group,Account Group Ledger Balance.Local Reporting Currency,Amount
4004,COMPONENT,Account Overall,Account Group,Account Group Ledger Balance.Transaction Currency,Amount
57051,BASIC,Account Overall,Account Group,Account Group Name,Name
20764,BASIC,Account Overall,Account Group,Account Group Type,Code
51837,BASIC,Account Overall,Account Group,Average Credit Interest Rate,Rate
51843,BASIC,Account Overall,Account Group,Average Debit Interest Rate,Rate
51562,BASIC,Account Overall,Account Group,Number Of Accounts,Count
63474,REFERENCE,Account Overall,Account Group,Product Business Unit Reference,Reference
63486,BASIC,Account Overall,Account Group,Retail Non Retail Code,Code
59265,REFERENCE,Account Overall,Account Group,Transaction Currency Reference,Reference
4376,BASIC,Account Overall,Account Group,Unique Account Group Number,Identifier Num
51868,BASIC,Account Overall,Account Group,Weighted Average Credit Interest Rate,Rate
51874,BASIC,Account Overall,Account Group,Weighted Average Debit Interest Rate,Rate
57160,BASIC,Account Overall,Account Group Hierarchy Relationship,Account Group Hierarchy Type,Code
57153,REFERENCE,Account Overall,Account Group Hierarchy Relationship,Child Account Group Reference,Reference
57162,BASIC,Account Overall,Account Group Hierarchy Relationship,Child Hierarchy Level,Number
57161,REFERENCE,Account Overall,Account Group Hierarchy Relationship,Parent Account Group Reference,Reference
57163,BASIC,Account Overall,Account Group Hierarchy Relationship,Parent Hierarchy Level,Number
22653,BASIC,Account Overall,Account Group Member Relationship,Account Group Member Relationship Type,Code
6576,REFERENCE,Account Overall,Account Group Member Relationship,Account Group Reference,Reference
6574,REFERENCE,Account Overall,Account Group Member Relationship,Account Reference,Reference
61499,BASIC,Account Overall,Account Group Member Relationship,Relationship End Date,Date
61498,BASIC,Account Overall,Account Group Member Relationship,Relationship Start Date,Date
20761,REFERENCE,Account Overall,Account Group Reporting Classification Relationship,Account Group Reference,Reference
20762,REFERENCE,Account Overall,Account Group Reporting Classification Relationship,Reporting Classification Reference,Reference
55185,COMPOSITE,Account Overall,Account Holder Relationship,Account Customer Operational Balance Portion Amount,Multi Currency 3
24985,COMPONENT,Account Overall,Account Holder Relationship,Account Customer Operational Balance Portion Amount.Group Reporting Currency,Amount
24983,COMPONENT,Account Overall,Account Holder Relationship,Account Customer Operational Balance Portion Amount.Local Reporting Currency,Amount
24981,COMPONENT,Account Overall,Account Holder Relationship,Account Customer Operational Balance Portion Amount.Transaction Currency,Amount
5248,BASIC,Account Overall,Account Holder Relationship,Account Customer Relationship Type,Code
33074,BASIC,Account Overall,Account Holder Relationship,Account Customer Status Code,Code
4425,BASIC,Account Overall,Account Holder Relationship,Account Holder Portion Balance,Amount
4603,BASIC,Account Overall,Account Holder Relationship,Account Holder Portion Percentage,Percentage
5249,REFERENCE,Account Overall,Account Holder Relationship,Account Reference,Reference
5247,REFERENCE,Account Overall,Account Holder Relationship,Customer Reference,Reference
54920,COMPOSITE,Account Overall,Account Holder Relationship,Deposit Guaranteed Account Holder Portion Amount,Multi Currency 3
24977,COMPONENT,Account Overall,Account Holder Relationship,Deposit Guaranteed Account Holder Portion Amount.Group Reporting Currency,Amount
24979,COMPONENT,Account Overall,Account Holder Relationship,Deposit Guaranteed Account Holder Portion Amount.Local Reporting Currency,Amount
24975,COMPONENT,Account Overall,Account Holder Relationship,Deposit Guaranteed Account Holder Portion Amount.Transaction Currency,Amount
55186,COMPOSITE,Account Overall,Account Holder Relationship,Guarantee Eligible Account Holder Amount,Multi Currency 3
24989,COMPONENT,Account Overall,Account Holder Relationship,Guarantee Eligible Account Holder Amount.Group Reporting Currency,Amount
24990,COMPONENT,Account Overall,Account Holder Relationship,Guarantee Eligible Account Holder Amount.Local Reporting Currency,Amount
24991,COMPONENT,Account Overall,Account Holder Relationship,Guarantee Eligible Account Holder Amount.Transaction Currency,Amount
24992,BASIC,Account Overall,Account Holder Relationship,Guarantee Eligible Indicator,Indicator
