id,composite,subject_area,entity,attribute,type
29215,REFERENCE,Transaction,Non-FX Storno Cash Counter Transaction,Accounting Entity,Reference
34262,REFERENCE,Transaction,Non-FX Storno Other Booked Transaction,Accounting Entity,Reference
29432,REFERENCE,Transaction,Non-Storno Cashier Fee Income/ Expense Transaction,Accounting Entity,Reference
29611,REFERENCE,Transaction,Non-Storno Interest Income/Expense Transaction,Accounting Entity,Reference
29527,REFERENCE,Transaction,Non-Storno Non-Cashier Fee Income/ Expense Transaction,Accounting Entity,Reference
33104,REFERENCE,Account,Operational Account Balance,Accounting Entity,Reference
32598,REFERENCE,Transaction,Other Booked Transaction,Accounting Entity,Reference
37520,REFERENCE,Address,Party to Contact,Accounting Entity,Reference
33105,REFERENCE,Account,Reclassified Account Balance,Accounting Entity,Reference
33103,REFERENCE,Account,Reconciled Account Balance,Accounting Entity,Reference
29484,REFERENCE,Transaction,Storno Cashier Fee Income/ Expense Transaction,Accounting Entity,Reference
29645,REFERENCE,Transaction,Storno Interest Income/Expense Transaction,Accounting Entity,Reference
29570,REFERENCE,Transaction,Storno Non-Cashier Fee Income/ Expense Transaction,Accounting Entity,Reference
39944,REFERENCE,Transaction,Terminal Transaction,Accounting Entity,Reference
34128,REFERENCE,Account,Account Event Measurements,Accounting Entity Portfolio Identifier,Reference
40467,REFERENCE,Account,Card Event Measurements,Accounting Entity Portfolio Identifier,Reference
40945,REFERENCE,Account,Card Measurements,Accounting Entity Portfolio Identifier,Reference
40709,REFERENCE,Investment Fund,Easy Invest Event Measurements,Accounting Entity Portfolio Identifier,Reference
41144,REFERENCE,Service,Easy Invest Measurements,Accounting Entity Portfolio Identifier,Reference
40664,REFERENCE,Insurance,Insurance Event Measurements,Accounting Entity Portfolio Identifier,Reference
41074,REFERENCE,Insurance,Insurance Measurements,Accounting Entity Portfolio Identifier,Reference
40442,REFERENCE,Package,Package Event Measurements,Accounting Entity Portfolio Identifier,Reference
40773,REFERENCE,Package,Package Measurements,Accounting Entity Portfolio Identifier,Reference
40520,REFERENCE,Service,Payroll Convention Event Measurements,Accounting Entity Portfolio Identifier,Reference
40827,REFERENCE,Service,Payroll Convention Measurements,Accounting Entity Portfolio Identifier,Reference
32134,REFERENCE,Account,Product Account Measurements,Accounting Entity Portfolio Identifier,Reference
40614,REFERENCE,Service,Remote Banking Event Measurements,Accounting Entity Portfolio Identifier,Reference
40877,REFERENCE,Service,Remote Banking Measurements,Accounting Entity Portfolio Identifier,Reference
40567,REFERENCE,Terminals,Terminal Event Measurements,Accounting Entity Portfolio Identifier,Reference
41005,REFERENCE,Terminals,Terminal Measurements,Accounting Entity Portfolio Identifier,Reference
40497,BASIC,Account,Card Event Measurements,Accounting Entity Portfolio Rank,Text
40948,BASIC,Account,Card Measurements,Accounting Entity Portfolio Rank,Text
40733,BASIC,Investment Fund,Easy Invest Event Measurements,Accounting Entity Portfolio Rank,Text
41147,BASIC,Service,Easy Invest Measurements,Accounting Entity Portfolio Rank,Text
40688,BASIC,Insurance,Insurance Event Measurements,Accounting Entity Portfolio Rank,Text
41077,BASIC,Insurance,Insurance Measurements,Accounting Entity Portfolio Rank,Text
40446,BASIC,Package,Package Event Measurements,Accounting Entity Portfolio Rank,Text
40776,BASIC,Package,Package Measurements,Accounting Entity Portfolio Rank,Text
40544,BASIC,Service,Payroll Convention Event Measurements,Accounting Entity Portfolio Rank,Text
40830,BASIC,Service,Payroll Convention Measurements,Accounting Entity Portfolio Rank,Text
40641,BASIC,Service,Remote Banking Event Measurements,Accounting Entity Portfolio Rank,Text
40880,BASIC,Service,Remote Banking Measurements,Accounting Entity Portfolio Rank,Text
40591,BASIC,Terminals,Terminal Event Measurements,Accounting Entity Portfolio Rank,Text
41008,BASIC,Terminals,Terminal Measurements,Accounting Entity Portfolio Rank,Text
34143,COMPOSITE,Account,Account Event Measurements,Accounting Entity Portfolio Type,Referencial LOV
40470,COMPOSITE,Account,Card Event Measurements,Accounting Entity Portfolio Type,Referencial LOV
40947,COMPOSITE,Account,Card Measurements,Accounting Entity Portfolio Type,Referencial LOV
40712,COMPOSITE,Investment Fund,Easy Invest Event Measurements,Accounting Entity Portfolio Type,Referencial LOV
41146,COMPOSITE,Service,Easy Invest Measurements,Accounting Entity Portfolio Type,Referencial LOV
40667,COMPOSITE,Insurance,Insurance Event Measurements,Accounting Entity Portfolio Type,Referencial LOV
41076,COMPOSITE,Insurance,Insurance Measurements,Accounting Entity Portfolio Type,Referencial LOV
40444,COMPOSITE,Package,Package Event Measurements,Accounting Entity Portfolio Type,Referencial LOV
40775,COMPOSITE,Package,Package Measurements,Accounting Entity Portfolio Type,Referencial LOV
40523,COMPOSITE,Service,Payroll Convention Event Measurements,Accounting Entity Portfolio Type,Referencial LOV
40829,COMPOSITE,Service,Payroll Convention Measurements,Accounting Entity Portfolio Type,Referencial LOV
32162,COMPOSITE,Account,Product Account Measurements,Accounting Entity Portfolio Type,Referencial LOV
40619,COMPOSITE,Service,Remote Banking Event Measurements,Accounting Entity Portfolio Type,Referencial LOV
40879,COMPOSITE,Service,Remote Banking Measurements,Accounting Entity Portfolio Type,Referencial LOV
40570,COMPOSITE,Terminals,Terminal Event Measurements,Accounting Entity Portfolio Type,Referencial LOV
41007,COMPOSITE,Terminals,Terminal Measurements,Accounting Entity Portfolio Type,Referencial LOV
39724,COMPONENT,Account,Account Event Measurements,Accounting Entity Portfolio Type.Code,Text
40475,COMPONENT,Account,Card Event Measurements,Accounting Entity Portfolio Type.Code,Text
40950,COMPONENT,Account,Card Measurements,Accounting Entity Portfolio Type.Code,Text
40717,COMPONENT,Investment Fund,Easy Invest Event Measurements,Accounting Entity Portfolio Type.Code,Text
41149,COMPONENT,Service,Easy Invest Measurements,Accounting Entity Portfolio Type.Code,Text
40672,COMPONENT,Insurance,Insurance Event Measurements,Accounting Entity Portfolio Type.Code,Text
41079,COMPONENT,Insurance,Insurance Measurements,Accounting Entity Portfolio Type.Code,Text
40448,COMPONENT,Package,Package Event Measurements,Accounting Entity Portfolio Type.Code,Text
40778,COMPONENT,Package,Package Measurements,Accounting Entity Portfolio Type.Code,Text
40528,COMPONENT,Service,Payroll Convention Event Measurements,Accounting Entity Portfolio Type.Code,Text
40832,COMPONENT,Service,Payroll Convention Measurements,Accounting Entity Portfolio Type.Code,Text
40276,COMPONENT,Account,Product Account Measurements,Accounting Entity Portfolio Type.Code,Text
40622,COMPONENT,Service,Remote Banking Event Measurements,Accounting Entity Portfolio Type.Code,Text
40882,COMPONENT,Service,Remote Banking Measurements,Accounting Entity Portfolio Type.Code,Text
40575,COMPONENT,Terminals,Terminal Event Measurements,Accounting Entity Portfolio Type.Code,Text
41009,COMPONENT,Terminals,Terminal Measurements,Accounting Entity Portfolio Type.Code,Text
39725,COMPONENT,Account,Account Event Measurements,Accounting Entity Portfolio Type.Description,Text
40477,COMPONENT,Account,Card Event Measurements,Accounting Entity Portfolio Type.Description,Text
40952,COMPONENT,Account,Card Measurements,Accounting Entity Portfolio Type.Description,Text
40719,COMPONENT,Investment Fund,Easy Invest Event Measurements,Accounting Entity Portfolio Type.Description,Text
41151,COMPONENT,Service,Easy Invest Measurements,Accounting Entity Portfolio Type.Description,Text
40674,COMPONENT,Insurance,Insurance Event Measurements,Accounting Entity Portfolio Type.Description,Text
41081,COMPONENT,Insurance,Insurance Measurements,Accounting Entity Portfolio Type.Description,Text
40450,COMPONENT,Package,Package Event Measurements,Accounting Entity Portfolio Type.Description,Text
40780,COMPONENT,Package,Package Measurements,Accounting Entity Portfolio Type.Description,Text
40530,COMPONENT,Service,Payroll Convention Event Measurements,Accounting Entity Portfolio Type.Description,Text
40833,COMPONENT,Service,Payroll Convention Measurements,Accounting Entity Portfolio Type.Description,Text
40277,COMPONENT,Account,Product Account Measurements,Accounting Entity Portfolio Type.Description,Text
40624,COMPONENT,Service,Remote Banking Event Measurements,Accounting Entity Portfolio Type.Description,Text
40884,COMPONENT,Service,Remote Banking Measurements,Accounting Entity Portfolio Type.Description,Text
40577,COMPONENT,Terminals,Terminal Event Measurements,Accounting Entity Portfolio Type.Description,Text
41011,COMPONENT,Terminals,Terminal Measurements,Accounting Entity Portfolio Type.Description,Text
32950,REFERENCE,Account,Product Account Measurements,Accounting Entity Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
36926,REFERENCE,Account,Account Event Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
40476,REFERENCE,Account,Card Event Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
40949,REFERENCE,Account,Card Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
40718,REFERENCE,Investment Fund,Easy Invest Event Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
41148,REFERENCE,Service,Easy Invest Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
40673,REFERENCE,Insurance,Insurance Event Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
41078,REFERENCE,Insurance,Insurance Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
40447,REFERENCE,Package,Package Event Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
40777,REFERENCE,Package,Package Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
40529,REFERENCE,Service,Payroll Convention Event Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
40831,REFERENCE,Service,Payroll Convention Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
32166,REFERENCE,Account,Product Account Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
40623,REFERENCE,Service,Remote Banking Event Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
40881,REFERENCE,Service,Remote Banking Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
40576,REFERENCE,Terminals,Terminal Event Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
41010,REFERENCE,Terminals,Terminal Measurements,Accounting Entity Relationship Manager Employee Identifier,Reference
80,BASIC,Account,GL Account Balance,Accounting function of the GL account,Text
33395,BASIC,Account,GL Account Balance After Reclassification,Accounting function of the GL account,Text
33374,BASIC,Account,GL Account Balance Before reclassification,Accounting function of the GL account,Text
33421,BASIC,Account,GL Chart of Account,Accounting function of the GL account,Text
26903,REFERENCE,Account,Accounting Product Classification,Accounting Product Classification Identifier,Reference
32910,REFERENCE,Account,Product Account Measurements,Accounting Product Classification Identifier,Reference
82,COMPOSITE,Account,GL Chart of Account,Accounting reporting currency,Referencial LOV
6391,COMPOSITE,Nomenclatory,Nomenclatory,Accounting reporting currency,Referencial LOV
32292,COMPONENT,Account,GL Chart of Account,Accounting reporting currency.Code,Text
32294,COMPONENT,Nomenclatory,Nomenclatory,Accounting reporting currency.Code,Text
32293,COMPONENT,Account,GL Chart of Account,Accounting reporting currency.Description,Text
32295,COMPONENT,Nomenclatory,Nomenclatory,Accounting reporting currency.Description,Text
87,COMPOSITE,Account,Account Balance,Accounting sign,Referencial LOV
33439,COMPOSITE,Regulatory Requirements,CoRep Deal,Accounting sign,Referencial LOV
30998,COMPOSITE,Account,GL ALM Planning Account,Accounting sign,Referencial LOV
33412,COMPOSITE,Account,GL Account Balance,Accounting sign,Referencial LOV
33416,COMPOSITE,Account,GL Account Balance After Reclassification,Accounting sign,Referencial LOV
33415,COMPOSITE,Account,GL Account Balance Before reclassification,Accounting sign,Referencial LOV
30457,COMPOSITE,Account,GL Chart of Account to Currency,Accounting sign,Referencial LOV
39913,COMPOSITE,Account,GL Transaction,Accounting sign,Referencial LOV
30943,COMPOSITE,Account,Operational ALM Planning Account,Accounting sign,Referencial LOV
31491,COMPOSITE,Account,Operational ALM Planning Account for Credit Card,Accounting sign,Referencial LOV
33095,COMPOSITE,Account,Operational Account Balance,Accounting sign,Referencial LOV
33096,COMPOSITE,Account,Reclassified Account Balance,Accounting sign,Referencial LOV
